,near_fid,building,noise,in_vehicle,asleep,no_windows,age,Distance
1907,368,0,0,0,0,0,34,1916.466248100788
1908,3732,0,1,0,0,0,27,1767.8544106440452
1909,270,0,0,0,0,0,41,489.83298131326063
1910,407,0,0,0,0,0,42,634.9851261020624
1911,909,0,0,0,0,0,36,393.2285520244755
1912,3935,1,0,0,0,0,28,299.70708799185684
1913,520,0,0,0,0,0,79,212.85165017702522
1914,2770,0,0,0,0,0,49,32683.477905491116
1915,157,0,0,0,0,0,68,587.2917283682609
1916,3695,1,0,0,0,1,88,2778.1996705629176
1917,688,1,1,0,0,0,47,968.5735725730418
1918,2765,0,0,0,0,0,47,1899.5812036984673
1919,381,0,0,0,0,0,40,1807.8480783918476
1920,99,0,0,0,0,0,83,259.0211526201333
1921,945,0,1,1,0,0,62,9091.05624864675
1922,2487,0,0,0,0,0,24,492.7374094096232
1923,1089,0,0,0,0,0,24,1698.1553012118243
1924,4064,0,0,0,0,0,37,938.6403619265493
1925,2756,0,1,0,0,0,85,28953.352012581687
1926,1560,0,1,0,0,0,61,643.5859927417382
1927,3804,0,0,0,0,0,72,4634.012885465457
1928,460,0,0,1,0,0,56,29064.78304455563
1929,413,1,0,0,0,0,34,316.16997150011167
1930,729,0,1,1,0,0,47,26845.227882542407
1931,438,0,0,0,0,0,33,756.1846263403513
1932,747,1,0,0,0,0,80,196.52362206531453
1933,79,0,1,0,0,0,25,175.30350117591288
1934,116,0,0,0,0,0,25,320.41489451090666
1935,16,0,1,0,0,0,56,251.25415431110267
1936,2733,0,1,0,0,0,70,29218.059374327255
1937,3684,1,0,0,0,0,79,617.7667097219326
1938,2726,0,1,0,0,0,76,352.77099569206797
1939,130,0,0,0,0,0,56,755.946613569838
1940,2851,1,0,0,0,0,29,506.0127910082045
1941,2725,0,0,1,0,0,21,689.8761876128382
1942,2595,1,0,0,0,0,58,32161.872182492545
1943,1065,0,0,0,0,0,45,892.0636325911087
1944,524,0,0,0,0,0,56,581.2748362104991
1945,3252,0,0,0,0,0,39,339.49481354682155
1946,2851,1,0,0,0,0,41,568.8443198824236
1947,1979,0,0,0,0,0,34,1890.3240033122295
1948,3420,0,0,0,0,0,48,316.25154751905166
1949,1914,1,0,0,0,0,35,640.5468528280069
1950,1197,1,1,0,0,0,25,617.3508918621162
1951,2907,0,0,0,0,0,42,1632.5337908188797
1952,2547,0,1,1,0,0,68,23892.18878078583
1953,1830,1,0,0,0,0,43,357.95836693422825
1954,2597,1,1,0,0,0,53,33785.66714973422
1955,64,0,0,0,0,0,75,127.51231385143508
1956,369,0,0,0,0,0,44,22138.937427955043
1957,1545,0,0,0,0,0,39,737.6038118294227
1958,3033,0,1,0,0,0,72,93778.25223725723
1959,2811,1,0,0,0,0,48,517.6049720955859
1960,3393,1,0,0,0,1,36,507.5563187658372
1961,7,0,0,0,0,0,48,256.04129210402283
1962,3809,0,0,0,0,0,45,73017.45204870011
1963,147,0,0,0,0,0,31,960.8520244165113
1964,2133,0,0,0,0,0,63,9620.641640574475
1965,3958,0,1,0,0,0,35,49204.69464573617
1966,3997,0,0,1,0,0,86,8927.69883845175
1967,4112,1,1,0,0,0,33,972.2938052060624
1968,1811,1,0,0,0,0,38,474.3315678466151
1969,3948,1,0,0,0,0,70,1257.230838614371
1970,2597,0,1,1,0,0,65,32649.900496243947
1971,108,0,0,0,0,0,56,520.6545116495685
1972,112,0,0,0,0,0,48,291.9323926943412
1973,2759,1,0,0,0,0,24,498.1379938958959
1974,1809,0,0,1,0,0,78,817.9686649283435
1975,249,0,0,0,0,0,43,902.8121293267341
1976,1601,0,0,1,0,0,32,1312.0667909474514
1977,1254,0,0,0,0,0,35,1932.158365845183
1978,1902,0,0,0,0,0,57,372.8920423510799
1979,4136,0,0,1,0,0,72,26791.564871306928
1980,733,1,0,0,0,0,41,1753.7158204561322
1981,506,0,1,1,0,0,71,31825.09365562627
1982,2534,0,0,0,0,0,22,1325.0011622867426
1983,2956,1,0,0,0,0,44,649.4226328641133
1984,3920,1,0,0,0,0,21,579.3418977711952
1985,3299,0,1,0,0,0,44,370.96627487998256
1986,3351,0,1,0,0,0,78,9649.30645767209
1987,3444,1,0,0,0,0,55,70.27576923056789
1988,2919,0,0,1,0,0,68,98880.4669172736
1989,173,0,0,0,0,0,83,1006.0876955696042
1990,577,1,0,0,0,0,26,1058.103159160577
1991,4008,0,0,0,0,0,67,650.9177503493416
1992,3893,0,0,0,0,0,25,1311.5157340264102
1993,2284,0,0,1,0,0,40,852.6985964340454
1994,663,0,0,0,0,0,76,479.12777970915374
1995,3925,0,0,0,0,0,81,252.4078093352403
1996,2821,0,1,0,0,0,27,35381.97471876549
1997,469,0,1,0,0,0,60,28341.98477234883
1998,350,0,0,0,0,0,26,1581.587471644053
1999,2511,0,0,0,0,0,76,34478.31571340457
2000,267,0,0,0,0,0,75,824.8310458105735
2001,4002,0,1,0,0,0,71,2289.4451416885067
2002,1894,1,0,0,0,0,70,571.5717124515663
2003,1499,0,0,0,0,0,64,1385.497300035742
2004,579,0,0,0,0,0,34,620.4122807678447
2005,2718,0,0,0,0,0,32,278.1124122610287
2006,816,0,0,0,0,0,59,133.16258895374594
2007,4112,0,1,0,0,0,38,1165.2838297349958
2008,1523,0,0,0,0,0,46,420.72752205810025
2009,758,1,0,0,0,0,44,646.8263807860756
2010,180,1,1,0,0,0,30,1348.7871836660263
2011,2229,0,0,0,0,0,28,14376.384618569018
2012,4094,0,0,1,0,0,71,23454.760485768267
2013,3374,0,0,0,0,0,48,239.16776257265826
2014,3776,0,0,0,0,0,37,144.70763903670272
2015,581,0,0,0,0,0,72,228.36150278444669
2016,35,0,0,0,0,0,52,224.9755220920525
2017,3947,0,0,0,0,0,44,917.2538072569431
2018,2687,0,1,1,0,0,22,39479.94473000267
2019,212,1,1,0,0,1,57,1450.8769141188827
2020,84,0,0,0,0,0,67,296.2291119887646
2021,2745,1,0,0,0,0,19,568.2118866318513
2022,173,1,0,0,0,0,63,475.6921731289305
2023,31,0,0,0,0,0,29,318.4484012906767
2024,35,0,0,0,0,0,77,121.88536557139568
2025,2816,1,0,0,0,0,80,410.6157547327539
2026,2181,0,0,1,0,0,60,223.9472518371379
2027,1527,0,0,0,0,0,57,506.3145896587013
2028,3970,0,0,0,0,0,30,3484.6450031202467
2029,3684,1,0,0,0,0,70,618.6960152131728
2030,2108,0,1,0,0,0,53,2139.349542149164
2031,3061,0,1,0,0,0,27,672.8638018821778
2032,2614,0,0,0,0,0,40,32076.72057014006
2033,683,0,1,1,0,0,87,3135.61284676736
2034,3296,0,0,0,0,0,20,14094.356682453721
2035,460,0,1,0,0,0,68,26590.847888623088
2036,3405,0,0,0,0,0,78,490.60031704600544
2037,41,0,0,0,0,0,45,235.7160781470451
2038,3459,0,0,0,0,0,59,411.91761420831614
2039,2403,0,0,0,0,0,40,7152.575406166982
2040,2774,0,0,1,0,0,65,728.479829587856
2041,116,0,1,0,0,0,32,50.32910315611189
2042,1972,1,0,0,0,0,70,554.0849277387821
2043,1569,0,0,0,0,0,27,496.5597370534267
2044,1665,0,0,0,0,0,34,534.7575747751961
2045,414,0,0,0,0,0,63,396.33481258378185
2046,221,0,1,0,0,0,26,1062.0736967663854
2047,3743,0,0,0,0,0,57,297.01052309757324
2048,30,0,1,0,0,0,62,317.0173439419669
2049,1746,0,0,1,0,0,36,25183.99733813827
2050,217,1,0,0,0,0,81,495.10050924779694
2051,1178,1,0,0,1,0,44,35542.32390009569
2052,267,0,0,0,0,0,74,371.14450572919327
2053,358,1,1,0,0,0,79,1890.5718007484452
2054,10,0,0,0,0,0,46,526.5398772720654
2055,108,0,0,0,0,0,24,441.6783455197467
2056,3014,0,0,0,0,0,38,1642.8923524327927
2057,543,0,0,0,0,0,58,1225.9649312647248
2058,978,0,0,0,0,0,85,36709.86413466011
2059,151,0,0,0,0,0,54,777.4645285736037
2060,1521,1,0,0,0,0,43,353.47863651583685
2061,3865,0,0,0,0,0,20,112.47400496255655
2062,3881,0,0,0,0,0,46,59397.805834045284
2063,3033,0,0,0,0,0,68,29881.854790015994
2064,1810,0,0,0,0,0,69,466.6804371797626
2065,217,1,0,0,0,0,28,441.7045250583284
2066,449,1,0,0,0,0,56,1889.0063333193684
2067,438,0,0,0,0,0,73,614.4788373195155
2068,1736,0,0,0,0,0,22,17584.011812257468
2069,1505,1,0,0,0,0,78,1340.0429608425388
2070,2867,0,0,0,0,0,72,786.9768118789067
2071,2717,0,1,0,0,0,83,718.3222225272145
2072,3082,0,1,0,0,0,49,4658.51417738292
2073,2676,1,0,0,0,1,78,3219.8648170075016
2074,2813,1,1,0,0,0,37,412.1714246214821
2075,2857,0,0,0,0,0,69,871.1161865459155
2076,82,0,0,0,0,0,35,448.18106798787056
2077,3638,0,0,0,0,0,66,164.01618100686997
2078,432,0,0,0,0,0,63,521.8964698032447
2079,624,0,0,0,0,0,78,287.3308688686663
2080,455,1,0,0,0,0,43,298.5133373809035
2081,738,0,0,0,0,0,44,416.24488443993835
2082,46,0,0,0,0,0,68,135.43167522897147
2083,280,1,0,0,0,0,45,628.2363080384695
2084,3013,0,0,0,0,0,50,1435.421396152397
2085,1668,0,0,1,0,0,64,27092.447864454836
2086,3699,1,1,0,0,0,79,11768.996331540568
2087,2151,0,0,0,0,0,65,701.364878987276
2088,2257,0,1,1,0,0,24,26841.524110370545
2089,437,0,0,0,0,0,38,1696.1651514875455
2090,1446,0,0,0,0,0,59,629.3886736675078
2091,3379,0,0,0,0,0,59,407.60335397325747
2092,2810,0,0,0,0,0,63,277.42794999344045
2093,1898,0,0,0,0,0,64,340.17921804283725
2094,565,0,0,0,0,0,62,402.7834303062763
2095,302,1,0,0,0,0,42,611.7397141419879
2096,4,1,0,0,0,0,71,234.84113083905277
2097,787,0,0,0,0,0,83,1116.273697305079
2098,2870,0,0,0,0,0,34,466.6723128295365
2099,246,0,0,0,0,0,30,863.8095653264044
2100,318,0,0,0,0,0,78,5566.1846095057435
2101,3482,1,1,0,0,0,74,12116.882443092201
2102,1550,0,0,0,0,0,78,684.365333366067
2103,2491,0,0,0,0,0,41,882.2680860080512
2104,1354,1,0,0,0,0,51,647.0135813304132
2105,3425,0,0,0,0,0,59,164.5325184044276
2106,2476,0,0,1,0,0,22,337.08722826377704
2107,1252,0,0,0,0,0,67,582.3950864868686
2108,341,0,0,0,0,0,57,6502.482998748326
2109,257,0,0,0,0,0,19,674.3915040008576
2110,698,0,0,0,0,0,74,578.562314191826
2111,948,0,0,0,0,0,27,35215.17640128911
2112,356,0,0,0,0,0,76,545.6051652764294
2113,2753,0,0,1,0,0,68,27107.103771595353
2114,314,1,1,0,0,0,76,1002.1261385877631
2115,269,0,0,0,0,0,25,1068.1317730196586
2116,2526,0,0,0,0,0,60,753.7959175279084
2117,2295,0,0,1,0,0,30,1127.4135255446913
2118,3689,0,0,0,0,0,55,679.4577183635379
2119,3039,0,1,1,0,0,84,2574.2765240877948
2120,744,1,0,0,0,0,79,999.2584553691213
2121,1607,0,0,0,0,0,57,1818.1367426056445
2122,2502,1,0,0,0,0,55,642.6014932106789
2123,168,0,0,0,0,0,51,587.235257582441
2124,3418,1,0,0,0,0,40,76.17352948256506
2125,4,1,0,0,0,0,28,258.165256247806
2126,2726,0,0,0,0,0,36,674.3435523543286
2127,3175,0,0,0,0,0,77,23247.326140488938
2128,3555,1,1,0,0,0,47,375.99560731663314
2129,2134,1,0,0,0,0,72,1505.7731557292302
2130,2870,1,0,0,0,0,44,993.2416132853513
2131,1219,0,1,1,0,0,80,28220.7974962036
2132,2813,1,1,0,0,0,45,350.6103527771622
2133,1825,1,1,0,0,0,43,443.0812795714721
2134,6,0,0,0,0,0,71,370.4994086156474
2135,132,1,0,0,0,0,35,168.85305590513212
2136,254,0,0,0,0,0,33,264.9279343192225
2137,3217,0,1,0,0,0,19,709.1240353765087
2138,1374,0,0,0,0,0,66,686.6519819358155
2139,3472,0,0,0,0,0,70,1153.0136050475576
2140,532,0,0,0,0,0,42,588.5063734461315
2141,2657,0,0,0,0,0,77,549.1662743307398
2142,645,1,0,0,0,0,38,970.094643049523
2143,33,1,0,0,0,0,26,381.9681145911729
2144,819,0,0,0,0,0,60,534.7828370195843
2145,1117,0,0,1,0,0,53,377.5130224903333
2146,2567,1,0,0,0,0,75,469.107154147605
2147,31,0,1,0,0,0,32,409.02834826576617
2148,3967,1,0,0,0,0,77,343.21207259852866
2149,109,0,0,0,0,0,43,93.93746033103137
2150,3512,0,0,0,0,0,57,237.2465773151084
2151,730,1,0,0,0,0,57,436.8550183861742
2152,2824,0,1,0,0,0,72,89253.95049189331
2153,2921,1,0,0,0,0,63,1075.0416990254523
2154,3358,0,0,0,0,0,49,10684.062865259033
2155,3013,0,0,0,0,0,52,58.99300748193814
2156,1895,1,0,0,0,0,69,362.99487238770524
2157,1552,0,0,0,0,0,46,33.97473209568113
2158,554,0,0,0,0,0,28,131.21414497504438
2159,3925,0,0,1,0,0,57,530.0760809676218
2160,1075,0,0,0,0,0,46,34412.164023370715
2161,67,0,0,0,0,0,61,518.2320423930286
2162,2501,0,0,0,0,0,35,240.98675193914426
2163,1149,0,1,0,0,0,52,1399.8411980729977
2164,3401,0,1,0,0,0,28,1337.4005568225527
2165,941,0,0,1,0,0,61,13870.205287300461
2166,148,1,0,0,0,0,36,655.0362027882721
2167,4057,0,0,0,0,0,75,286.2759636180036
2168,1177,0,1,0,0,0,73,17825.49232655214
2169,2507,0,0,0,0,0,69,467.03154951453314
2170,204,1,0,0,0,0,38,724.8676013641763
2171,2734,0,0,0,0,0,24,113.35227367589108
2172,318,0,0,0,0,0,67,3477.1181940077436
2173,3942,0,0,0,0,0,78,10999.188408192154
2174,280,1,0,0,0,0,46,628.6091268327256
2175,1966,0,1,0,0,0,42,176.15390100561638
2176,269,0,0,0,0,0,20,1026.9080485292557
2177,814,1,0,0,0,0,72,697.7603655217404
2178,2586,0,0,0,0,0,70,1524.0698650496336
2179,2657,0,0,0,0,0,22,575.9791069672364
2180,187,0,0,0,0,0,60,686.6779159722287
2181,2171,0,1,0,0,0,20,1045.4294150812423
2182,543,0,1,0,0,0,30,786.6202363853442
2183,254,1,1,0,0,0,29,778.0782060839715
2184,2784,0,0,0,0,0,44,2494.3411076103594
2185,639,0,1,1,0,0,71,469.2786832706179
2186,4065,0,1,0,0,0,20,1050.6399669487425
2187,113,1,0,0,0,0,23,541.7391303615163
2188,2622,0,0,0,0,0,70,663.1473532890933
2189,2432,0,0,0,0,0,41,409.3426616790976
2190,3727,0,1,0,0,0,35,738.1300401072136
2191,4094,0,1,0,0,0,21,17230.956828114562
2192,2091,0,0,0,0,0,75,4384.839413732061
2193,78,1,0,0,0,0,63,150.26625199794472
2194,2067,1,0,0,0,0,71,444.8069609509889
2195,214,0,0,0,0,0,22,414.8547635652593
2196,2718,0,0,0,0,0,18,795.732626359815
2197,3999,0,0,0,0,0,71,166.83144891896723
2198,2760,1,0,0,0,0,45,700.7609399421488
2199,3196,0,0,0,0,0,82,717.1831687280206
2200,739,1,0,0,0,0,46,539.3379749341009
2201,1919,0,0,0,0,0,83,182.36793144480865
2202,56,0,0,0,0,0,62,360.58597157618533
2203,543,0,0,0,0,0,18,309.25486850057774
2204,519,0,1,1,0,0,76,25752.265513240887
2205,2730,0,1,0,0,0,24,238.72063188042532
2206,1791,0,0,0,0,0,41,596.8964627955708
2207,2810,0,0,0,0,0,69,727.1616515182278
2208,342,0,0,0,0,0,41,103.00479736313949
2209,2729,0,0,0,0,0,25,903.4929883656761
2210,433,0,0,1,0,0,66,24055.358072671926
2211,3809,1,1,0,0,1,28,121497.71377846086
2212,2174,0,0,1,0,0,69,23937.73546783617
2213,1520,0,0,0,0,0,77,498.27463643302417
2214,2579,0,0,1,0,0,55,3944.38884235222
2215,889,0,0,0,0,0,29,372.324920323778
2216,2732,0,0,0,0,0,51,540.5561574057413
2217,3287,0,0,1,0,0,77,14165.711299926637
2218,4093,0,0,0,0,0,75,258.5598834972871
2219,2255,0,1,0,0,0,48,691.358853506145
2220,750,1,0,0,0,0,63,890.4919860272772
2221,643,0,0,0,0,0,52,632.5905114994079
2222,4082,0,0,0,0,0,52,5382.418919099457
2223,2759,0,0,0,0,0,54,1176.1065999996943
2224,1515,0,0,0,0,0,53,481.64320657960934
2225,2754,0,0,0,0,0,78,832.072318698349
2226,240,0,0,0,0,0,31,1109.356562117001
2227,2672,0,0,0,0,0,22,637.2689962453858
2228,2133,0,0,0,0,0,44,25112.111291290523
2229,3381,0,0,0,0,0,23,387.156442921433
2230,2661,0,1,0,0,0,22,483.113949447192
2231,2765,0,0,0,0,0,86,50741.67773020552
2232,11,0,0,0,0,0,50,283.1715546850048
2233,2738,1,0,0,0,0,68,4113.473858540727
2234,3174,0,0,0,0,0,43,57077.48367041868
2235,3998,0,0,0,0,0,57,984.0245783031378
2236,3948,0,0,1,0,0,70,273.9879452904487
2237,306,1,0,0,0,0,41,82.20960193856736
2238,1454,1,0,0,0,0,80,617.6835794122751
2239,1209,0,0,0,0,0,65,327.33310178478285
2240,450,0,0,0,0,0,59,777.2377112651483
2241,1545,0,0,0,0,0,76,256.3672124616133
2242,37,0,0,0,0,0,23,222.47045674547525
2243,3970,0,0,0,0,0,31,1597.70806049485
2244,265,1,0,0,0,0,49,200.91895117543223
2245,2238,0,0,0,0,0,18,563.8316806811805
2246,1988,1,0,0,0,0,79,1059.8509992530269
2247,3920,1,0,0,0,0,56,506.9994068158881
2248,3021,0,1,0,0,0,52,1686.8273998264779
2249,1566,1,0,0,0,0,49,1956.6997663112493
2250,2674,0,0,0,0,0,51,341.05492286820123
2251,1826,1,0,0,0,0,53,985.1543358335551
2252,3380,0,1,0,0,0,34,182.40283449099726
2253,2272,0,1,1,0,0,37,58648.04603753136
2254,259,1,0,0,0,0,46,374.86672612386633
2255,3368,0,0,0,0,0,61,795.2344195468146
2256,3292,0,0,1,0,0,74,13871.195874862506
2257,679,0,1,0,0,0,32,4172.697559857116
2258,2820,0,1,0,0,0,27,613.5930161854152
2259,2124,1,1,0,0,0,68,2454.119341911149
2260,111,1,1,0,0,0,31,288.3296113759785
2261,1251,0,1,0,0,0,34,746.5369880263611
2262,2722,0,0,0,0,0,24,1527.071336452386
2263,108,0,0,0,0,0,40,113.99528631045327
2264,3240,0,0,0,0,0,34,849.6920464022875
2265,405,0,0,0,0,0,32,722.5420996702873
2266,4013,0,0,0,0,0,68,606.1089967549112
2267,699,0,1,0,0,0,81,30025.033212088034
2268,2755,0,0,1,0,0,74,25569.543341622015
2269,2733,1,1,0,0,0,77,28280.3466828806
2270,2890,1,0,0,0,0,63,433.08760242872665
2271,1817,1,0,0,0,0,34,892.1670539835014
2272,3350,0,1,0,0,0,57,5039.227032223242
2273,29,1,0,0,0,0,22,550.5817992619897
2274,266,0,0,0,0,0,82,313.313887263366
2275,246,0,0,0,0,0,82,229.01668399771052
2276,1569,1,0,0,0,0,51,230.7872506495652
2277,4,0,0,1,0,0,82,378.12760377076364
2278,4036,0,0,0,0,0,41,258.8691035162876
2279,3399,0,0,0,0,0,52,9587.902119335315
2280,4000,1,0,0,0,0,29,365.15199349893544
2281,2765,0,0,1,0,0,72,36199.43780254105
2282,559,0,0,0,0,0,33,594.6060791151591
2283,60,1,0,0,0,0,19,823.0035217206428
2284,2694,0,0,0,0,0,79,54789.14066912123
2285,3029,0,0,0,0,0,67,2275.4488185079545
2286,348,1,0,0,0,0,35,216.78028332064468
2287,1477,1,0,0,0,0,50,744.2951952463211
2288,2227,0,0,1,0,0,79,27814.505784933008
2289,3866,1,0,0,0,0,77,571.4775064697386
2290,473,1,0,0,0,0,30,540.1547111018801
2291,1590,1,0,0,0,0,19,464.80903622777646
2292,3242,0,0,0,0,0,18,410.74415264619245
2293,3785,1,0,0,0,0,49,1307.3067478168616
2294,2917,0,0,0,0,0,28,54250.1612020387
2295,233,1,0,0,0,0,32,1702.8457967012514
2296,248,1,1,0,0,1,59,861.1798747083741
2297,2289,0,0,0,0,0,37,403.88239643276773
2298,3970,0,0,0,0,0,70,1058.4007620789591
2299,246,1,0,0,0,0,29,2561.7168857524084
2300,427,0,0,0,0,0,19,6542.273420708547
2301,2137,0,0,0,0,0,42,568.1726933113852
2302,2760,0,0,0,0,0,78,848.3762220546856
2303,2721,0,0,0,0,0,34,73.05621410085266
2304,16,1,0,0,0,0,35,544.1478117743148
2305,680,1,0,0,0,0,24,1749.9370136819657
2306,3896,0,0,0,0,0,36,821.5656146670519
2307,724,0,0,0,0,0,34,671.3644839621153
2308,33,0,1,1,0,0,75,217.5807150557499
2309,4078,0,0,0,0,0,50,415.17474449632203
2310,1567,0,0,0,0,0,42,519.1825506265816
2311,4009,1,0,0,0,1,83,5150.6910940850275
2312,1218,0,0,0,0,0,18,619.5533953650682
2313,46,0,0,0,0,0,51,236.62542689927167
2314,2321,0,0,1,0,0,63,76210.70910334992
2315,1516,1,1,0,0,0,39,173.000468781398
2316,2688,0,0,0,0,0,61,21214.625419648088
2317,32,0,1,0,0,0,64,163.52443663563517
2318,2364,0,1,1,0,0,75,25274.073298890235
2319,11,1,1,0,0,1,84,273.104175696201
2320,2272,0,0,0,0,0,49,54587.60399016247
2321,375,0,0,1,0,0,60,750.0809318953678
2322,1736,0,0,0,0,0,26,1034.0633131466295
2323,611,0,0,0,0,0,64,33843.63017104211
2324,2708,0,0,1,0,0,60,14094.405494269575
2325,507,1,1,0,0,0,37,30576.321132400426
2326,2296,0,0,1,0,0,34,12486.90306929219
2327,1461,0,0,0,0,0,81,283.37149335582853
2328,754,0,1,0,0,0,28,544.0633648794732
2329,1690,0,0,0,0,0,61,640.0995349678777
2330,3750,0,1,0,0,0,68,501.32970593142846
2331,30,0,0,0,0,0,70,103.84279638119
2332,1575,1,0,0,0,0,39,1373.5601499661325
2333,3958,0,0,1,0,0,68,42874.302538624965
2334,681,0,1,1,0,0,27,556.2806621560792
2335,2237,0,0,0,0,0,27,414.1741809088753
2336,3970,0,0,0,0,0,57,1651.309090621552
2337,2091,0,0,0,0,0,65,4542.571724322905
2338,112,0,0,0,0,0,61,212.65431456707367
2339,551,1,0,0,0,0,31,1204.68008294577
2340,89,1,0,0,0,0,72,1274.4092356942126
2341,1751,0,0,0,0,0,33,782.0889721556067
2342,545,0,0,0,0,0,18,232.48674474700286
2343,3221,0,0,0,0,0,42,803.9987208914313
2344,4007,0,0,0,0,0,61,835.3995071652561
2345,1039,0,0,0,0,0,20,843.2074196429891
2346,1721,0,1,0,0,0,59,46843.71198519765
2347,1459,0,0,0,0,0,25,808.6020419398454
2348,2315,0,1,0,0,0,65,80605.97674737097
2349,4057,0,0,0,0,0,81,798.7544099068206
2350,440,0,0,1,0,0,20,685.8626457022115
2351,2166,0,1,0,0,0,24,345.7835862833298
2352,1850,0,0,0,0,0,37,297.85391055176103
2353,2005,0,0,0,0,0,29,163.9845968270308
2354,2833,1,1,0,0,1,71,894.3845161540888
2355,521,0,0,0,0,0,77,477.31693581590395
2356,46,0,0,0,0,0,64,121.01891032123685
2357,469,0,0,1,0,0,86,55830.88382369423
2358,2440,1,0,0,0,0,66,375.46753975094975
2359,156,0,1,0,0,0,59,686.9084227380685
2360,2750,0,0,0,0,0,40,491.6428877412145
2361,2729,0,0,0,0,0,23,343.070736766626
2362,3492,0,0,0,0,0,36,80.05893718287388
2363,4111,0,0,0,0,0,44,2478.5375446814755
2364,1902,0,0,0,0,0,55,499.79815170606565
2365,4002,0,0,0,0,0,56,11151.646046203176
2366,2578,0,0,0,0,0,53,19539.99360526791
2367,335,1,0,0,0,0,34,450.6066100445679
2368,464,1,0,0,0,0,36,319.61759874231075
2369,1543,0,0,0,0,0,30,448.592381509648
2370,3195,0,0,0,0,0,55,2363.3199397415005
2371,2766,0,0,0,0,0,18,942.9335855277353
2372,1057,0,0,0,0,0,26,243.09306257796635
2373,2655,0,0,0,0,0,26,372.23231869468026
2374,2012,0,0,0,0,0,38,3548.4207271800833
2375,2711,0,0,0,0,0,85,36326.461708811934
2376,2182,1,0,0,0,0,49,515.3123044952143
2377,78,0,0,0,0,0,25,281.80785171709886
2378,3985,0,0,0,0,0,26,669.9706074298274
2379,1587,0,1,0,0,0,77,1034.326105237186
2380,136,0,0,0,0,0,31,57.138965064690645
2381,4120,0,0,0,0,0,70,409.87716196846986
2382,453,0,1,0,0,0,62,248.42434437638704
2383,3830,0,0,0,0,0,78,260.2783700203082
2384,1171,0,1,1,0,0,58,12183.973433782401
2385,745,0,0,0,0,0,46,2659.087536024275
2386,2810,0,0,0,0,0,28,154.40045413757431
2387,565,0,0,0,0,0,76,297.0292866529081
2388,3858,0,1,1,0,0,26,25496.117939401614
2389,1771,0,0,1,0,0,44,732.8822885747982
2390,106,0,0,0,0,0,23,72.65919274479633
2391,2997,0,1,0,0,0,46,31440.9050841712
2392,2729,1,1,0,0,0,44,627.823171780228
2393,4036,1,0,0,0,0,38,1486.7656826669968
2394,1612,0,0,0,0,0,75,672.7591707732643
2395,3543,1,0,0,0,1,32,618.4523500474206
2396,159,0,0,0,0,0,63,746.918932383863
2397,253,0,0,0,0,0,34,874.0320860536453
2398,3188,0,0,1,0,0,84,498.3094188741399
2399,116,0,1,0,0,0,78,453.5232022998167
2400,3204,0,0,0,0,0,34,370.7424870705108
2401,2546,0,0,0,0,0,38,178.73458874448949
2402,3448,0,1,0,0,0,44,189.30568920477612
2403,3886,0,0,0,0,0,27,1272.9069252913441
2404,668,0,0,0,0,0,52,763.3147206500544
2405,3636,1,1,0,0,0,41,951.5040440383351
2406,2679,0,0,0,0,0,32,2493.319447649304
2407,723,1,0,0,0,0,65,200.12207786749343
2408,2686,0,0,1,0,0,63,1367.607350661171
2409,1724,0,1,0,0,0,71,738.5635637713541
2410,2661,0,1,0,0,0,52,49508.46513869104
2411,2070,1,0,0,0,0,64,445.47184153526405
2412,3423,0,0,0,0,0,18,104.78545660510538
2413,194,0,0,1,0,0,30,487.0064274951675
2414,2371,0,0,0,0,0,62,1145.315632959655
2415,133,0,0,1,0,0,53,1164.809319638454
2416,3549,0,0,0,0,0,57,336.0930629674206
2417,2549,0,0,0,0,0,83,855.8021074292984
2418,3638,0,0,0,0,0,28,510.8996379253046
2419,2820,1,0,0,0,0,83,2847.6872528618205
2420,440,0,0,0,0,0,49,895.2740973413626
2421,1479,0,0,0,0,0,75,1241.4552291562113
2422,1820,1,0,0,0,0,70,649.6998693763815
2423,1795,0,0,0,0,0,34,164.9325922997559
2424,3856,0,0,0,0,0,71,2027.3525269684155
2425,3304,0,0,0,0,0,51,294.46394938192657
2426,2690,0,0,0,0,0,25,59338.74793186865
2427,2661,0,1,0,0,0,54,25377.054136824347
2428,2732,0,0,0,0,0,81,2008.8269390143753
2429,64,1,0,0,0,0,20,225.15113009664773
2430,785,0,0,0,0,0,34,291.0169632038104
2431,2281,0,0,0,0,0,74,11252.932968111014
2432,247,0,0,0,0,0,48,792.2205670039904
2433,691,0,0,0,0,0,26,876.2151637648129
2434,861,0,0,0,0,0,29,442.72392950797564
2435,3648,0,1,0,0,0,62,120.17413522930995
2436,3534,0,0,1,0,0,26,15141.723157822542
2437,2832,0,0,0,0,0,63,673.1761295801476
2438,2766,0,0,0,0,0,44,51653.92425607354
2439,1580,0,0,0,0,0,35,426.40703197331493
2440,1166,0,1,0,0,0,64,197.01890366318216
2441,2141,0,1,1,0,0,60,20987.848249217725
2442,3208,0,0,0,0,0,27,108.72551389431632
2443,136,0,0,0,0,0,21,1257.7883652382015
2444,2788,0,0,0,0,0,51,129009.43612131433
2445,1982,1,1,0,0,0,38,410.94671539901964
2446,4051,0,0,0,0,0,52,724.5809314575703
2447,2729,0,0,0,0,0,24,820.0451574296413
2448,3035,0,0,0,0,0,70,2805.41278411223
